calc_flux.py output file 
Peak number,1
Flux (Tonnes/day),228
Windspeed (m/s),10.0
Volcano Long/Lat,55.703736,-21.272972
CoM position,55.655315,-21.23115
Julian Time (GMT),SO2 Amount,Error,Longitude,Latitude,Bearing,Distance,Correction Factor,Cumulative Distance
0.40336805555555555,197.462304666,11.1665614105,55.656378333,-21.231233333,4.77587802663,7.10445256052,-0.548103395957,-1591.45561775
0.4034027777777778,194.70884102,11.5315049117,55.656326667,-21.231228333,4.79627595318,5.38384819781,-0.530929515145,-1594.31406167
0.4034375,190.71037520599998,10.4632916878,55.656273333,-21.231223333,4.79366414954,5.55583720511,-0.533140985909,-1597.27610619
0.40347222222222223,190.656913632,11.1251139405,55.656203333,-21.231218333,4.77437091386,7.27661341274,-0.549363338078,-1601.27361083
0.40350694444444446,174.517072318,11.2859407106,55.656106667,-21.23121,4.78714864185,10.0619685276,-0.538641922125,-1606.69340889
0.4035416666666667,172.953712733,11.336337285299999,55.656021667,-21.231201667,4.79736283095,8.85865200208,-0.530008164134,-1611.38856678
0.40358796296296295,170.02583412799999,11.345122453299998,55.655916667,-21.231195,4.76750160219,10.9082356369,-0.555090215517,-1617.44362165
0.4036226851851852,173.308335401,10.3984916361,55.655823333,-21.231188333,4.77437358756,9.7022248528,-0.549361103973,-1622.77364661
0.4036574074074074,164.04598240299998,10.6652248136,55.655723333,-21.23118,4.78466500383,10.4061125611,-0.540732810132,-1628.40057309
0.40369212962962964,164.248350276,10.9007034828,55.655621667,-21.231173333,4.76930512437,10.5635005858,-0.553589161571,-1634.24841253
0.40372685185185186,164.231942783,10.3662742268,55.655538333,-21.231168333,4.7644730508,8.65525964282,-0.557606785199,-1639.07464403
0.4037615740740741,169.925589362,10.7708863259,55.655466667,-21.231161667,4.79303063477,7.46491346007,-0.533676849113,-1643.05849552
0.4037962962962963,154.832080505,10.416057431699999,55.6554,-21.231155,4.79906127976,6.94954135352,-0.52856712844,-1646.73179464
0.4038310185185185,162.141510892,10.8703438754,55.655315,-21.23115,4.76345400711,8.82758829719,-0.558452409017,-1651.66158259
0.4038657407407407,157.645246631,10.3515658654,55.655235,-21.231143333,4.78467152335,8.3248980902,-0.540727325937,-1656.16308247
0.40390046296296295,162.764184331,10.9936950169,55.65517,-21.231136667,4.80125930727,6.77776009517,-0.526699966225,-1659.73292849
0.4039351851851852,160.177285816,10.9057126316,55.655091667,-21.231128333,4.8045668321,8.17175910401,-0.523885524726,-1664.01399479
0.4039699074074074,157.17135745,11.398156191500002,55.655005,-21.231123333,4.76247347061,9.00003435376,-0.5592655313,-1669.04740379
0.40400462962962963,159.664046324,10.9434632741,55.654893333,-21.231121667,4.72535110566,11.5755234755,-0.589647170995,-1675.87287846
0.40403935185185186,153.230563483,11.2119524917,55.654778333,-21.231116667,4.75014759988,11.9324589159,-0.569440795384,-1682.66770735
0.4040856481481481,161.98644182,10.8699280246,55.654646667,-21.231101667,4.81105228352,13.7484440371,-0.518350311779,-1689.79421761
0.40412037037037035,172.209284707,11.090810387100001,55.654575,-21.231095,4.79304163192,7.4650309784,-0.533667548912,-1693.77806239
0.4041550925925926,163.521519802,10.999518860699999,55.654496667,-21.231086667,4.80455588597,8.17174877533,-0.523894848483,-1698.05919948
0.4041898148148148,167.794241146,11.331259313299999,55.654411667,-21.231085,4.72942724079,8.81201660084,-0.586350146479,-1703.2261267
0.40422453703703703,169.398830822,11.1583261611,55.654345,-21.231083333,4.73411133944,6.91237673877,-0.582549337617,-1707.25292719
0.40425925925925926,161.464150617,11.0614018873,55.654273333,-21.231081667,4.73258414278,7.43043991138,-0.583789956114,-1711.59074338
0.4042939814814815,171.601490334,10.6376957014,55.654208333,-21.231083333,4.6901230682,6.73965652429,-0.617727754141,-1715.75401627
0.4043287037037037,167.081057326,10.7806992592,55.654108333,-21.23106,4.91240959993,10.6845808031,-0.42916076769,-1720.33941917
0.40436342592592595,158.481820195,10.762313434000001,55.653986667,-21.23104,4.85425689507,12.8050170696,-0.480930876595,-1726.49774726
0.4043981481481482,161.832726387,11.079442716099999,55.653853333,-21.231031667,4.76663714494,13.8508144796,-0.555809055044,-1734.19615536
0.40443287037037035,164.224698594,11.4596291793,55.653713333,-21.231023333,4.76406506218,14.5402648546,-0.557945412262,-1742.30882943
0.4044675925925926,153.76090611200001,11.3802139119,55.65358,-21.231026667,4.69066644072,13.8246554094,-0.617300359149,-1750.84279418
0.4045023148148148,161.43624720100001,10.1968842325,55.653458333,-21.231036667,4.64109686646,12.6594558428,-0.655523898965,-1759.14137003
0.40453703703703703,164.73372090200002,10.4057920351,55.653338333,-21.231031667,4.7485757686,12.4501657601,-0.570732187565,-1766.24708037
0.40458333333333335,164.189181561,10.9811127826,55.65319,-21.231018333,4.79033480263,15.4457295343,-0.535954741311,-1774.52529235
0.4046180555555556,159.561751397,10.9249273145,55.653111667,-21.231016667,4.73086599577,8.12116354801,-0.585184065428,-1779.27766785
0.40465277777777775,151.514969316,10.8840731398,55.653056667,-21.231018333,4.68607642194,5.70364332588,-0.620904938067,-1782.81908816
0.4046875,163.414854737,10.3347903637,55.652973333,-21.231015,4.74712574522,8.64534102596,-0.571922253933,-1787.76355108
0.4047222222222222,158.626390831,10.8584363929,55.652866667,-21.231001667,4.82057074177,11.1546691514,-0.510187068828,-1793.45451904
0.40475694444444443,161.540166408,11.1610498777,55.652765,-21.230996667,4.75509380941,10.5522283979,-0.565367902063,-1799.42041027
0.40479166666666666,162.177990517,10.8127821854,55.652691667,-21.231003333,4.63357261677,7.63686819035,-0.661187410371,-1804.46981138
0.4048263888888889,148.468037313,10.623267178999999,55.652563333,-21.23105,4.40636360456,14.2778949433,-0.813188248566,-1816.08042776
0.4048611111111111,152.943963438,10.7174933385,55.652481667,-21.231166667,3.8197649543,15.4900227163,-0.999401885864,-1831.56118567
0.40489583333333334,146.155358156,11.282960940399999,55.652463333,-21.231298333,3.30050447658,14.7633995534,-0.884827715128,-1844.62425077
0.40493055555555557,152.67027615,11.4374271712,55.652438333,-21.231433333,3.35158661639,15.2333139139,-0.907463295398,-1858.44792401
0.4049652777777778,144.254596793,11.560607006600002,55.652383333,-21.231563333,3.59473371696,15.5387864834,-0.981920478036,-1873.70577666
0.405,147.20650357600002,11.231399384400001,55.652308333,-21.231693333,3.72774919313,16.4129552375,-0.998351494023,-1890.09167505
0.4050347222222222,140.57182907700002,11.2169521325,55.65224,-21.231828333,3.66909915265,16.5982497269,-0.993270562968,-1906.5782279
0.4050810185185185,152.72265063700002,10.6442482574,55.652146667,-21.232,3.70073273525,21.3998008642,-0.996436726822,-1927.90177542
0.40511574074074075,146.583146776,10.8469658067,55.652036667,-21.232088333,4.10320110505,15.0486662574,-0.94985502045,-1942.19582662
0.405150462962963,139.160050562,11.1193048159,55.651893333,-21.232103333,4.62171260626,14.949495471,-0.670038327326,-1952.21256156
