type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-01-14 16:22:47	11.986266667	-86.217323333	428.9	32.1	3.7	12	0.7	
T	2018-01-14 16:22:48	11.986350000	-86.217320000	428.6	32.4	3.1	12	0.7	
T	2018-01-14 16:22:49	11.986431667	-86.217316667	428.2	32.7	2.1	12	0.7	
T	2018-01-14 16:22:50	11.986515000	-86.217315000	427.7	32.8	0.7	12	0.7	
T	2018-01-14 16:22:51	11.986595000	-86.217315000	427.1	30.5	359.7	12	0.7	
T	2018-01-14 16:22:52	11.986665000	-86.217315000	426.6	25.9	0.1	12	0.7	
T	2018-01-14 16:22:53	11.986721667	-86.217318333	426.2	21.8	356.6	12	0.7	
T	2018-01-14 16:22:54	11.986765000	-86.217325000	426.0	16.0	355.9	11	0.8	
T	2018-01-14 16:22:55	11.986791667	-86.217330000	426.0	9.2	355.5	11	0.8	
T	2018-01-14 16:22:56	11.986808333	-86.217333333	426.1	5.9	357.6	12	0.7	
T	2018-01-14 16:22:57	11.986823333	-86.217335000	426.0	7.2	356.1	12	0.7	
T	2018-01-14 16:22:58	11.986841667	-86.217336667	426.2	8.1	355.9	12	0.7	
T	2018-01-14 16:22:59	11.986863333	-86.217340000	426.2	9.8	353.9	12	0.7	
T	2018-01-14 16:23:00	11.986890000	-86.217345000	426.1	11.9	354.4	12	0.7	
T	2018-01-14 16:23:01	11.986925000	-86.217348333	426.0	16.8	353.7	12	0.7	
T	2018-01-14 16:23:02	11.986973333	-86.217355000	425.8	21.0	353.6	12	0.7	
T	2018-01-14 16:23:03	11.987030000	-86.217361667	425.5	23.5	353.5	12	0.7	
T	2018-01-14 16:23:04	11.987090000	-86.217368333	425.1	25.2	353.1	12	0.7	
T	2018-01-14 16:23:05	11.987155000	-86.217376667	424.8	26.4	351.9	12	0.7	
T	2018-01-14 16:23:06	11.987226667	-86.217385000	424.5	28.7	354.1	12	0.7	
T	2018-01-14 16:23:07	11.987301667	-86.217391667	423.9	30.3	353.6	12	0.7	
T	2018-01-14 16:23:08	11.987381667	-86.217400000	423.4	31.8	353.9	12	0.7	
T	2018-01-14 16:23:09	11.987465000	-86.217408333	422.7	33.2	355.0	12	0.7	
T	2018-01-14 16:23:10	11.987550000	-86.217415000	422.1	34.6	355.3	11	0.8	
T	2018-01-14 16:23:11	11.987638333	-86.217423333	421.6	34.2	355.1	12	0.7	
T	2018-01-14 16:23:12	11.987721667	-86.217430000	421.0	31.3	355.9	12	0.7	
T	2018-01-14 16:23:13	11.987796667	-86.217435000	420.4	27.9	356.2	12	0.7	
T	2018-01-14 16:23:14	11.987861667	-86.217436667	420.0	24.2	358.5	12	0.7	
T	2018-01-14 16:23:15	11.987916667	-86.217436667	419.7	19.8	2.7	12	0.7	
T	2018-01-14 16:23:16	11.987956667	-86.217435000	419.4	13.7	2.6	12	0.7	
T	2018-01-14 16:23:17	11.987981667	-86.217436667	419.3	7.1	354.3	12	0.7	
T	2018-01-14 16:23:18	11.987991667	-86.217438333	419.2	3.1	350.2	12	0.7	
T	2018-01-14 16:23:19	11.987996667	-86.217440000	419.0	1.3	350.2	12	0.7	
T	2018-01-14 16:23:20	11.987996667	-86.217440000	419.1	0.0	350.2	12	0.7	
T	2018-01-14 16:23:21	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:22	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:23	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:24	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:25	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:26	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:27	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:28	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:29	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:30	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:31	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:32	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:33	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:34	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:35	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:36	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:37	11.987996667	-86.217440000	419.0	0.0	350.2	12	0.7	
T	2018-01-14 16:23:38	11.987998333	-86.217441667	418.9	3.6	327.1	12	0.7	
T	2018-01-14 16:23:39	11.988006667	-86.217450000	418.8	6.4	312.7	12	0.7	
T	2018-01-14 16:23:40	11.988015000	-86.217468333	418.7	9.4	285.5	12	0.7	
T	2018-01-14 16:23:41	11.988013333	-86.217490000	418.6	6.6	258.9	12	0.7	
T	2018-01-14 16:23:42	11.988010000	-86.217498333	418.5	0.9	258.9	12	0.7	
T	2018-01-14 16:23:43	11.988008333	-86.217498333	418.4	0.6	258.9	12	0.7	
T	2018-01-14 16:23:44	11.988008333	-86.217491667	418.4	4.4	101.2	12	0.7	
T	2018-01-14 16:23:45	11.988008333	-86.217476667	418.4	6.4	85.3	12	0.7	
T	2018-01-14 16:23:46	11.988008333	-86.217468333	418.5	0.5	85.3	12	0.7	
T	2018-01-14 16:23:47	11.988006667	-86.217470000	418.6	1.9	85.3	12	0.7	
T	2018-01-14 16:23:48	11.987998333	-86.217478333	418.6	6.8	218.5	12	0.7	
T	2018-01-14 16:23:49	11.987980000	-86.217486667	418.6	9.5	197.1	12	0.7	
T	2018-01-14 16:23:50	11.987950000	-86.217488333	418.9	13.4	174.1	12	0.7	
T	2018-01-14 16:23:51	11.987910000	-86.217481667	419.2	17.2	169.9	12	0.7	
T	2018-01-14 16:23:52	11.987866667	-86.217475000	419.5	16.9	170.6	12	0.7	
T	2018-01-14 16:23:53	11.987818333	-86.217466667	419.8	20.3	171.9	12	0.7	
T	2018-01-14 16:23:54	11.987760000	-86.217460000	420.1	24.4	172.9	12	0.7	
T	2018-01-14 16:23:55	11.987693333	-86.217451667	420.5	27.7	172.9	12	0.7	
T	2018-01-14 16:23:56	11.987620000	-86.217443333	420.9	30.2	173.1	11	0.8	
T	2018-01-14 16:23:57	11.987540000	-86.217435000	421.4	31.9	173.5	12	0.7	
T	2018-01-14 16:23:58	11.987458333	-86.217425000	421.9	32.5	174.0	12	0.7	
T	2018-01-14 16:23:59	11.987376667	-86.217416667	422.4	31.6	174.0	12	0.7	
T	2018-01-14 16:24:00	11.987298333	-86.217408333	422.8	30.2	173.9	12	0.7	
T	2018-01-14 16:24:01	11.987223333	-86.217401667	423.3	28.6	174.5	12	0.7	
T	2018-01-14 16:24:02	11.987151667	-86.217395000	423.9	27.9	174.3	12	0.7	
T	2018-01-14 16:24:03	11.987081667	-86.217388333	424.6	27.2	174.2	12	0.7	
T	2018-01-14 16:24:04	11.987015000	-86.217381667	425.2	26.0	174.9	12	0.7	
T	2018-01-14 16:24:05	11.986951667	-86.217376667	425.6	23.4	174.6	12	0.7	
T	2018-01-14 16:24:06	11.986898333	-86.217370000	426.0	19.3	173.9	12	0.7	
T	2018-01-14 16:24:07	11.986856667	-86.217366667	426.3	13.9	173.8	12	0.7	
T	2018-01-14 16:24:08	11.986826667	-86.217363333	426.5	10.9	173.4	12	0.7	
T	2018-01-14 16:24:09	11.986798333	-86.217360000	426.7	12.7	173.9	12	0.7	
T	2018-01-14 16:24:10	11.986763333	-86.217356667	426.8	15.3	174.7	12	0.7	
T	2018-01-14 16:24:11	11.986721667	-86.217353333	426.9	18.1	175.5	10	0.8	
T	2018-01-14 16:24:12	11.986670000	-86.217351667	427.2	22.3	176.4	11	0.8	
T	2018-01-14 16:24:13	11.986608333	-86.217348333	427.6	26.9	177.6	12	0.7	
T	2018-01-14 16:24:14	11.986536667	-86.217346667	428.0	29.6	178.5	12	0.7	
T	2018-01-14 16:24:15	11.986461667	-86.217346667	428.4	29.2	179.9	12	0.7	
T	2018-01-14 16:24:16	11.986390000	-86.217346667	428.6	27.4	181.0	12	0.7	
T	2018-01-14 16:24:17	11.986321667	-86.217348333	428.7	25.9	182.2	12	0.7	
T	2018-01-14 16:24:18	11.986258333	-86.217353333	429.1	24.8	184.0	12	0.7	
T	2018-01-14 16:24:19	11.986193333	-86.217356667	429.5	26.3	183.8	12	0.7	
T	2018-01-14 16:24:20	11.986123333	-86.217361667	429.8	28.7	184.2	12	0.7	
T	2018-01-14 16:24:21	11.986050000	-86.217368333	430.1	29.8	185.1	11	0.8	
T	2018-01-14 16:24:22	11.985975000	-86.217375000	430.3	29.3	186.1	12	0.7	
T	2018-01-14 16:24:23	11.985903333	-86.217383333	430.6	27.8	186.1	12	0.7	
T	2018-01-14 16:24:24	11.985838333	-86.217390000	430.8	25.2	186.0	12	0.7	
T	2018-01-14 16:24:25	11.985780000	-86.217396667	430.9	21.5	185.8	12	0.7	
T	2018-01-14 16:24:26	11.985738333	-86.217400000	431.0	12.9	186.1	12	0.7	
T	2018-01-14 16:24:27	11.985711667	-86.217403333	431.2	9.2	185.7	12	0.7	
T	2018-01-14 16:24:28	11.985686667	-86.217406667	431.3	11.4	185.6	12	0.7	
T	2018-01-14 16:24:29	11.985653333	-86.217410000	431.4	15.0	187.1	12	0.7	
T	2018-01-14 16:24:30	11.985611667	-86.217415000	431.5	18.9	187.4	12	0.7	
T	2018-01-14 16:24:31	11.985558333	-86.217423333	431.6	24.3	188.2	12	0.7	
T	2018-01-14 16:24:32	11.985488333	-86.217433333	431.7	30.4	188.6	12	0.7	
T	2018-01-14 16:24:33	11.985408333	-86.217446667	431.9	33.5	189.9	12	0.7	
T	2018-01-14 16:24:34	11.985325000	-86.217463333	432.0	32.9	191.1	12	0.7	
T	2018-01-14 16:24:35	11.985241667	-86.217481667	432.3	34.4	192.8	12	0.7	
T	2018-01-14 16:24:36	11.985155000	-86.217501667	432.5	36.4	193.3	12	0.7	
T	2018-01-14 16:24:37	11.985061667	-86.217526667	432.9	38.5	193.6	12	0.7	
T	2018-01-14 16:24:38	11.984965000	-86.217550000	433.2	40.5	193.4	12	0.7	
T	2018-01-14 16:24:39	11.984861667	-86.217576667	433.3	42.5	193.6	12	0.7	
T	2018-01-14 16:24:40	11.984753333	-86.217603333	433.3	44.2	194.1	12	0.7	
T	2018-01-14 16:24:41	11.984641667	-86.217631667	433.4	46.0	194.3	12	0.7	
T	2018-01-14 16:24:42	11.984526667	-86.217663333	433.2	47.1	194.7	12	0.7	
T	2018-01-14 16:24:43	11.984410000	-86.217693333	432.9	47.8	194.7	12	0.7	
T	2018-01-14 16:24:44	11.984291667	-86.217726667	432.6	48.5	194.7	12	0.7	
T	2018-01-14 16:24:45	11.984171667	-86.217758333	432.5	49.1	194.8	12	0.7	
T	2018-01-14 16:24:46	11.984051667	-86.217793333	432.5	49.7	196.1	12	0.7	
T	2018-01-14 16:24:47	11.983930000	-86.217830000	432.6	50.2	197.1	12	0.7	
T	2018-01-14 16:24:48	11.983810000	-86.217870000	432.9	50.3	198.2	12	0.7	
T	2018-01-14 16:24:49	11.983690000	-86.217911667	433.4	49.8	200.1	12	0.7	
T	2018-01-14 16:24:50	11.983573333	-86.217958333	434.1	49.1	201.8	12	0.7	
T	2018-01-14 16:24:51	11.983460000	-86.218008333	434.8	48.4	203.7	12	0.7	
T	2018-01-14 16:24:52	11.983350000	-86.218058333	435.6	47.6	205.0	12	0.7	
T	2018-01-14 16:24:53	11.983243333	-86.218111667	436.4	46.8	205.8	12	0.7	
T	2018-01-14 16:24:54	11.983138333	-86.218163333	437.1	46.0	205.9	12	0.7	
T	2018-01-14 16:24:55	11.983035000	-86.218216667	437.9	45.3	206.7	12	0.7	
T	2018-01-14 16:24:56	11.982935000	-86.218268333	438.6	44.8	207.0	12	0.7	
T	2018-01-14 16:24:57	11.982835000	-86.218321667	439.3	44.4	207.0	12	0.7	
T	2018-01-14 16:24:58	11.982736667	-86.218373333	440.0	44.0	207.4	12	0.7	
T	2018-01-14 16:24:59	11.982638333	-86.218425000	440.8	43.5	206.2	12	0.7	
T	2018-01-14 16:25:00	11.982541667	-86.218473333	441.3	43.4	205.5	12	0.7	
T	2018-01-14 16:25:01	11.982443333	-86.218521667	441.9	43.2	204.9	12	0.7	
T	2018-01-14 16:25:02	11.982345000	-86.218568333	442.4	43.1	203.8	12	0.7	
T	2018-01-14 16:25:03	11.982245000	-86.218611667	443.2	43.1	202.2	12	0.7	
T	2018-01-14 16:25:04	11.982143333	-86.218651667	443.6	44.0	201.0	12	0.7	
T	2018-01-14 16:25:05	11.982040000	-86.218691667	444.1	44.4	200.0	12	0.7	
T	2018-01-14 16:25:06	11.981935000	-86.218730000	444.5	44.8	199.8	12	0.7	
T	2018-01-14 16:25:07	11.981828333	-86.218768333	444.9	45.4	200.0	12	0.7	
T	2018-01-14 16:25:08	11.981721667	-86.218808333	445.3	45.8	200.4	12	0.7	
T	2018-01-14 16:25:09	11.981613333	-86.218850000	445.7	46.1	199.9	12	0.7	
T	2018-01-14 16:25:10	11.981503333	-86.218888333	446.2	46.4	199.9	12	0.7	
T	2018-01-14 16:25:11	11.981391667	-86.218930000	446.8	47.0	199.6	12	0.7	
T	2018-01-14 16:25:12	11.981280000	-86.218970000	447.4	47.5	199.5	12	0.7	
T	2018-01-14 16:25:13	11.981166667	-86.219010000	448.1	47.5	199.4	12	0.7	
T	2018-01-14 16:25:14	11.981053333	-86.219048333	448.7	47.4	198.2	12	0.7	
T	2018-01-14 16:25:15	11.980940000	-86.219085000	449.4	47.0	196.6	12	0.7	
T	2018-01-14 16:25:16	11.980826667	-86.219115000	450.1	46.4	193.6	12	0.7	
T	2018-01-14 16:25:17	11.980711667	-86.219136667	450.9	46.0	188.3	12	0.7	
T	2018-01-14 16:25:18	11.980596667	-86.219145000	451.5	45.8	181.5	12	0.7	
T	2018-01-14 16:25:19	11.980480000	-86.219138333	452.0	46.1	174.9	12	0.7	
T	2018-01-14 16:25:20	11.980363333	-86.219121667	452.5	46.8	171.5	12	0.7	
T	2018-01-14 16:25:21	11.980246667	-86.219101667	452.7	47.4	171.4	12	0.7	
T	2018-01-14 16:25:22	11.980128333	-86.219083333	452.9	47.6	172.8	12	0.7	
T	2018-01-14 16:25:23	11.980010000	-86.219070000	453.4	47.5	175.3	12	0.7	
T	2018-01-14 16:25:24	11.979890000	-86.219063333	453.8	47.6	178.8	12	0.7	
T	2018-01-14 16:25:25	11.979770000	-86.219066667	454.1	48.0	183.3	12	0.7	
T	2018-01-14 16:25:26	11.979650000	-86.219081667	454.5	48.4	190.2	12	0.7	
T	2018-01-14 16:25:27	11.979533333	-86.219113333	454.7	48.8	199.0	12	0.7	
T	2018-01-14 16:25:28	11.979418333	-86.219161667	455.2	49.1	204.2	12	0.7	
T	2018-01-14 16:25:29	11.979308333	-86.219216667	455.5	49.4	206.6	12	0.7	
T	2018-01-14 16:25:30	11.979196667	-86.219273333	455.7	49.7	206.8	12	0.7	
T	2018-01-14 16:25:31	11.979085000	-86.219331667	456.1	49.8	206.9	12	0.7	
T	2018-01-14 16:25:32	11.978973333	-86.219391667	456.5	49.7	207.3	12	0.7	
T	2018-01-14 16:25:33	11.978863333	-86.219450000	457.1	49.4	207.3	12	0.7	
T	2018-01-14 16:25:34	11.978753333	-86.219508333	457.5	48.8	206.8	12	0.7	
T	2018-01-14 16:25:35	11.978643333	-86.219561667	457.9	48.2	204.6	12	0.7	
T	2018-01-14 16:25:36	11.978533333	-86.219610000	458.3	47.8	201.5	12	0.7	
T	2018-01-14 16:25:37	11.978420000	-86.219650000	458.7	47.4	196.0	12	0.7	
T	2018-01-14 16:25:38	11.978305000	-86.219675000	459.2	47.0	188.6	12	0.7	
T	2018-01-14 16:25:39	11.978186667	-86.219683333	459.7	46.9	181.1	12	0.7	
T	2018-01-14 16:25:40	11.978068333	-86.219676667	460.1	47.4	174.7	12	0.7	
T	2018-01-14 16:25:41	11.977948333	-86.219660000	460.7	48.0	170.6	11	0.8	
T	2018-01-14 16:25:42	11.977830000	-86.219635000	461.5	48.4	167.8	11	0.8	
T	2018-01-14 16:25:43	11.977711667	-86.219605000	462.2	48.7	166.7	12	0.7	
T	2018-01-14 16:25:44	11.977591667	-86.219575000	462.7	48.7	166.3	12	0.7	
T	2018-01-14 16:25:45	11.977473333	-86.219543333	463.3	48.3	166.8	12	0.7	
T	2018-01-14 16:25:46	11.977355000	-86.219515000	463.7	48.0	168.0	12	0.7	
T	2018-01-14 16:25:47	11.977236667	-86.219491667	464.3	47.6	169.6	12	0.7	
T	2018-01-14 16:25:48	11.977120000	-86.219470000	465.0	47.5	171.1	12	0.7	
T	2018-01-14 16:25:49	11.977001667	-86.219453333	465.5	47.3	173.4	12	0.7	
T	2018-01-14 16:25:50	11.976883333	-86.219441667	466.1	47.3	175.3	12	0.7	
T	2018-01-14 16:25:51	11.976765000	-86.219433333	466.4	47.4	176.2	12	0.7	
T	2018-01-14 16:25:52	11.976646667	-86.219426667	466.7	47.4	177.0	12	0.7	
T	2018-01-14 16:25:53	11.976526667	-86.219420000	466.8	47.6	177.6	12	0.7	
T	2018-01-14 16:25:54	11.976406667	-86.219415000	467.0	47.9	177.1	12	0.7	
T	2018-01-14 16:25:55	11.976285000	-86.219408333	467.2	48.2	175.7	12	0.7	
T	2018-01-14 16:25:56	11.976165000	-86.219396667	467.3	48.9	172.9	12	0.7	
T	2018-01-14 16:25:57	11.976041667	-86.219378333	467.6	49.0	170.9	12	0.7	
T	2018-01-14 16:25:58	11.975921667	-86.219356667	468.0	48.9	167.7	12	0.7	
T	2018-01-14 16:25:59	11.975803333	-86.219325000	468.6	48.7	163.8	12	0.7	
T	2018-01-14 16:26:00	11.975686667	-86.219288333	469.2	48.4	161.2	12	0.7	
T	2018-01-14 16:26:01	11.975573333	-86.219245000	470.4	47.9	160.4	12	0.7	
T	2018-01-14 16:26:02	11.975461667	-86.219205000	471.3	47.0	160.4	12	0.7	
T	2018-01-14 16:26:03	11.975353333	-86.219163333	472.3	46.3	159.2	12	0.7	
T	2018-01-14 16:26:04	11.975246667	-86.219120000	473.1	45.7	158.5	12	0.7	
T	2018-01-14 16:26:05	11.975141667	-86.219075000	474.2	44.9	156.7	12	0.7	
T	2018-01-14 16:26:06	11.975040000	-86.219028333	475.2	44.3	154.7	12	0.7	
T	2018-01-14 16:26:07	11.974941667	-86.218978333	476.3	43.5	153.9	12	0.7	
T	2018-01-14 16:26:08	11.974846667	-86.218928333	477.1	42.5	153.1	12	0.7	
T	2018-01-14 16:26:09	11.974753333	-86.218880000	477.8	40.9	153.1	12	0.7	
T	2018-01-14 16:26:10	11.974663333	-86.218835000	478.5	39.9	153.2	12	0.7	
T	2018-01-14 16:26:11	11.974578333	-86.218788333	479.5	39.3	153.6	12	0.7	
T	2018-01-14 16:26:12	11.974491667	-86.218743333	480.5	38.7	153.0	12	0.7	
T	2018-01-14 16:26:13	11.974406667	-86.218700000	481.2	38.0	153.8	12	0.7	
T	2018-01-14 16:26:14	11.974323333	-86.218658333	481.9	36.9	154.5	12	0.7	
T	2018-01-14 16:26:15	11.974243333	-86.218620000	482.6	34.5	154.4	12	0.7	
T	2018-01-14 16:26:16	11.974170000	-86.218581667	483.8	31.8	154.6	12	0.7	
T	2018-01-14 16:26:17	11.974100000	-86.218548333	484.5	30.9	154.8	12	0.7	
T	2018-01-14 16:26:18	11.974030000	-86.218515000	485.3	30.7	155.3	12	0.7	
T	2018-01-14 16:26:19	11.973960000	-86.218483333	486.0	31.3	154.9	12	0.7	
T	2018-01-14 16:26:20	11.973888333	-86.218448333	486.7	32.5	155.3	12	0.7	
T	2018-01-14 16:26:21	11.973813333	-86.218413333	487.4	33.7	155.9	12	0.7	
T	2018-01-14 16:26:22	11.973735000	-86.218378333	488.1	34.9	157.7	12	0.7	
T	2018-01-14 16:26:23	11.973651667	-86.218348333	488.8	35.9	161.4	12	0.7	
T	2018-01-14 16:26:24	11.973565000	-86.218321667	489.3	36.8	166.1	12	0.7	
T	2018-01-14 16:26:25	11.973475000	-86.218305000	489.8	37.3	171.3	12	0.7	
T	2018-01-14 16:26:26	11.973381667	-86.218295000	490.4	37.3	176.1	12	0.7	
T	2018-01-14 16:26:27	11.973288333	-86.218291667	490.9	37.1	179.5	12	0.7	
T	2018-01-14 16:26:28	11.973195000	-86.218293333	491.6	36.5	181.7	12	0.7	
T	2018-01-14 16:26:29	11.973105000	-86.218300000	492.3	35.6	183.6	12	0.7	
T	2018-01-14 16:26:30	11.973018333	-86.218308333	493.3	34.6	184.7	12	0.7	
T	2018-01-14 16:26:31	11.972933333	-86.218316667	494.2	33.6	185.2	12	0.7	
T	2018-01-14 16:26:32	11.972850000	-86.218325000	495.0	32.9	184.6	12	0.7	
T	2018-01-14 16:26:33	11.972768333	-86.218331667	495.9	33.0	183.9	12	0.7	
T	2018-01-14 16:26:34	11.972683333	-86.218338333	496.8	34.0	183.1	12	0.7	
T	2018-01-14 16:26:35	11.972596667	-86.218343333	497.7	35.2	183.0	12	0.7	
T	2018-01-14 16:26:36	11.972506667	-86.218350000	498.7	36.5	184.2	12	0.7	
T	2018-01-14 16:26:37	11.972411667	-86.218360000	499.7	38.0	186.4	12	0.7	
T	2018-01-14 16:26:38	11.972315000	-86.218373333	500.8	39.6	188.4	12	0.7	
T	2018-01-14 16:26:39	11.972213333	-86.218391667	501.7	41.6	190.9	12	0.7	
T	2018-01-14 16:26:40	11.972110000	-86.218415000	502.6	43.1	194.2	12	0.7	
T	2018-01-14 16:26:41	11.972003333	-86.218446667	503.3	44.4	196.6	12	0.7	
T	2018-01-14 16:26:42	11.971895000	-86.218481667	503.8	45.3	197.2	12	0.7	
T	2018-01-14 16:26:43	11.971785000	-86.218516667	504.4	46.1	197.1	12	0.7	
T	2018-01-14 16:26:44	11.971673333	-86.218553333	505.0	47.0	197.7	12	0.7	
T	2018-01-14 16:26:45	11.971560000	-86.218591667	505.7	47.6	197.1	12	0.7	
T	2018-01-14 16:26:46	11.971443333	-86.218628333	506.4	48.1	196.0	12	0.7	
T	2018-01-14 16:26:47	11.971326667	-86.218661667	507.1	47.9	194.8	12	0.7	
T	2018-01-14 16:26:48	11.971210000	-86.218691667	507.9	47.6	193.1	12	0.7	
T	2018-01-14 16:26:49	11.971093333	-86.218713333	508.9	47.0	188.7	12	0.7	
T	2018-01-14 16:26:50	11.970976667	-86.218726667	509.9	46.0	184.0	12	0.7	
T	2018-01-14 16:26:51	11.970863333	-86.218730000	511.2	44.9	180.2	12	0.7	
T	2018-01-14 16:26:52	11.970751667	-86.218726667	512.6	43.9	176.6	12	0.7	
T	2018-01-14 16:26:53	11.970641667	-86.218716667	513.9	43.5	173.4	12	0.7	
T	2018-01-14 16:26:54	11.970533333	-86.218701667	515.2	43.6	172.8	12	0.7	
T	2018-01-14 16:26:55	11.970423333	-86.218686667	516.5	43.9	172.5	12	0.7	
T	2018-01-14 16:26:56	11.970313333	-86.218671667	517.8	44.1	172.4	12	0.7	
T	2018-01-14 16:26:57	11.970205000	-86.218655000	519.1	43.9	172.3	12	0.7	
T	2018-01-14 16:26:58	11.970095000	-86.218640000	520.2	43.8	172.5	12	0.7	
T	2018-01-14 16:26:59	11.969986667	-86.218625000	521.3	44.0	172.3	12	0.7	
T	2018-01-14 16:27:00	11.969876667	-86.218610000	522.2	44.5	173.0	12	0.7	
T	2018-01-14 16:27:01	11.969765000	-86.218598333	523.0	45.1	176.2	12	0.7	
T	2018-01-14 16:27:02	11.969650000	-86.218595000	523.7	45.8	180.4	12	0.7	
T	2018-01-14 16:27:03	11.969533333	-86.218600000	524.0	46.6	184.3	12	0.7	
T	2018-01-14 16:27:04	11.969415000	-86.218613333	524.2	47.4	188.0	12	0.7	
T	2018-01-14 16:27:05	11.969296667	-86.218633333	524.4	48.2	189.6	12	0.7	
T	2018-01-14 16:27:06	11.969175000	-86.218653333	524.5	49.1	189.4	12	0.7	
T	2018-01-14 16:27:07	11.969051667	-86.218676667	524.7	49.9	190.5	12	0.7	
T	2018-01-14 16:27:08	11.968928333	-86.218700000	524.9	50.4	191.1	12	0.7	
T	2018-01-14 16:27:09	11.968803333	-86.218725000	525.3	50.3	190.2	12	0.7	
T	2018-01-14 16:27:10	11.968678333	-86.218746667	525.8	49.8	189.1	12	0.7	
T	2018-01-14 16:27:11	11.968555000	-86.218763333	526.5	48.8	186.8	12	0.7	
T	2018-01-14 16:27:12	11.968435000	-86.218775000	527.5	47.7	183.6	12	0.7	
T	2018-01-14 16:27:13	11.968316667	-86.218778333	528.8	46.3	179.9	12	0.7	
T	2018-01-14 16:27:14	11.968201667	-86.218773333	530.0	45.6	177.0	12	0.7	
T	2018-01-14 16:27:15	11.968088333	-86.218766667	531.2	45.1	176.2	12	0.7	
T	2018-01-14 16:27:16	11.967976667	-86.218758333	532.5	44.6	176.8	12	0.7	
T	2018-01-14 16:27:17	11.967865000	-86.218751667	533.5	44.5	177.1	12	0.7	
T	2018-01-14 16:27:18	11.967753333	-86.218745000	534.6	44.6	176.3	12	0.7	
T	2018-01-14 16:27:19	11.967641667	-86.218736667	535.5	44.9	175.2	12	0.7	
T	2018-01-14 16:27:20	11.967528333	-86.218725000	536.1	45.2	173.7	12	0.7	
T	2018-01-14 16:27:21	11.967416667	-86.218708333	536.6	45.1	169.8	12	0.7	
T	2018-01-14 16:27:22	11.967306667	-86.218681667	536.9	45.4	164.7	12	0.7	
T	2018-01-14 16:27:23	11.967198333	-86.218643333	537.1	45.9	158.4	12	0.7	
T	2018-01-14 16:27:24	11.967093333	-86.218591667	537.2	46.6	150.8	12	0.7	
T	2018-01-14 16:27:25	11.966995000	-86.218523333	537.4	47.2	144.2	12	0.7	
T	2018-01-14 16:27:26	11.966901667	-86.218446667	537.8	47.5	139.8	12	0.7	
T	2018-01-14 16:27:27	11.966813333	-86.218366667	538.2	47.7	138.4	12	0.7	
T	2018-01-14 16:27:28	11.966725000	-86.218283333	538.9	47.3	137.5	12	0.7	
T	2018-01-14 16:27:29	11.966641667	-86.218200000	539.8	46.4	135.4	12	0.7	
T	2018-01-14 16:27:30	11.966563333	-86.218113333	540.8	45.0	131.7	12	0.7	
T	2018-01-14 16:27:31	11.966491667	-86.218025000	541.8	44.4	128.4	12	0.7	
T	2018-01-14 16:27:32	11.966426667	-86.217933333	542.8	44.6	124.5	11	0.8	
T	2018-01-14 16:27:33	11.966371667	-86.217835000	543.8	44.6	117.8	12	0.7	
T	2018-01-14 16:27:34	11.966325000	-86.217730000	545.1	45.2	111.9	11	0.8	
T	2018-01-14 16:27:35	11.966286667	-86.217620000	546.0	45.6	109.5	11	0.8	
T	2018-01-14 16:27:36	11.966250000	-86.217508333	546.8	46.5	108.4	11	0.8	
T	2018-01-14 16:27:37	11.966215000	-86.217393333	547.3	47.3	107.3	12	0.7	
T	2018-01-14 16:27:38	11.966181667	-86.217273333	547.8	48.6	106.5	12	0.7	
T	2018-01-14 16:27:39	11.966146667	-86.217151667	548.2	49.5	107.0	12	0.7	
T	2018-01-14 16:27:40	11.966110000	-86.217028333	548.7	49.6	107.6	12	0.7	
T	2018-01-14 16:27:41	11.966075000	-86.216908333	549.4	48.3	107.2	12	0.7	
T	2018-01-14 16:27:42	11.966038333	-86.216791667	549.8	47.9	108.3	12	0.7	
T	2018-01-14 16:27:43	11.966001667	-86.216678333	550.8	45.5	108.9	12	0.7	
