File,Number,Date,Time,so2 (ppm.m),so2 error,a,a_e,b,b_e,c,c_e,d,d_e,shift,shift_e,stretch,stretch_e,ring,ring_e,so2,so2_e,no2,no2_e,o3,o3_e,Fit window: 306.0 - 318.0 nm,ILS width: 0.5ILS Gauss Weight: 0.8
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00426.Master.Scope,426,04-30-2018,09:45:06,132.5240936,11.97648885,-5.36E-16,1.41E-16,5.03E-13,1.32E-13,-1.58E-10,4.14E-11,1.64E-08,4.32E-09,8.80E-05,0.012413077,-0.037517603,0.020000192,4.682410209,0.357486694,3.26E+17,2.95E+16,-3.39E+17,1.78E+17,1.03E+19,4.76E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00427.Master.Scope,427,04-30-2018,09:45:09,120.8262234,12.1467528,-5.20E-16,1.50E-16,4.90E-13,1.41E-13,-1.54E-10,4.42E-11,1.61E-08,4.62E-09,-0.001549381,0.012779788,-0.032673013,0.020440537,4.977196683,0.362471765,2.98E+17,2.99E+16,-3.02E+17,1.81E+17,1.06E+19,4.85E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00428.Master.Scope,428,04-30-2018,09:45:12,129.2525799,11.99405647,-5.78E-16,1.47E-16,5.44E-13,1.38E-13,-1.70E-10,4.32E-11,1.78E-08,4.51E-09,-0.005767295,0.012517576,-0.023211086,0.020028679,4.490118215,0.358811361,3.18E+17,2.95E+16,-3.38E+17,1.80E+17,1.05E+19,4.78E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00429.Master.Scope,429,04-30-2018,09:45:15,107.6163362,11.67467825,-6.11E-16,1.41E-16,5.74E-13,1.33E-13,-1.80E-10,4.15E-11,1.87E-08,4.34E-09,-0.00653821,0.012171136,-0.023302172,0.019480569,4.621351301,0.350161845,2.65E+17,2.88E+16,-3.98E+17,1.75E+17,1.05E+19,4.68E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00430.Master.Scope,430,04-30-2018,09:45:18,106.264061,11.36158898,-5.38E-16,1.37E-16,5.06E-13,1.29E-13,-1.58E-10,4.04E-11,1.65E-08,4.21E-09,-0.005110535,0.011884642,-0.026800565,0.019008441,4.815467307,0.341092178,2.62E+17,2.80E+16,-4.09E+17,1.70E+17,1.03E+19,4.56E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00431.Master.Scope,431,04-30-2018,09:45:21,111.3193536,11.13336434,-5.12E-16,1.43E-16,4.81E-13,1.34E-13,-1.51E-10,4.19E-11,1.57E-08,4.37E-09,0.009456191,0.01145204,-0.050213471,0.018306065,4.356153595,0.334754397,2.74E+17,2.74E+16,-3.18E+17,1.66E+17,1.01E+19,4.49E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00432.Master.Scope,432,04-30-2018,09:45:24,114.0453429,10.95964212,-5.16E-16,1.70E-16,4.85E-13,1.60E-13,-1.52E-10,4.99E-11,1.58E-08,5.21E-09,-0.005379538,0.011226082,-0.025140554,0.017953315,3.828825197,0.328486336,2.81E+17,2.70E+16,-3.05E+17,1.63E+17,1.01E+19,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00433.Master.Scope,433,04-30-2018,09:45:28,119.4123215,10.78061134,-3.12E-16,1.66E-16,2.93E-13,1.55E-13,-9.15E-11,4.86E-11,9.54E-09,5.07E-09,-0.005124288,0.011044348,-0.027758126,0.017630391,3.866765044,0.323293715,2.94E+17,2.66E+16,-3.50E+17,1.60E+17,9.67E+18,4.35E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00434.Master.Scope,434,04-30-2018,09:45:31,128.5803448,10.9951101,-4.62E-16,2.04E-16,4.34E-13,1.91E-13,-1.36E-10,5.97E-11,1.42E-08,6.23E-09,0.001003305,0.011175938,-0.031223881,0.017848899,3.504705483,0.32801362,3.17E+17,2.71E+16,-3.20E+17,1.63E+17,9.66E+18,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00435.Master.Scope,435,04-30-2018,09:45:34,128.2598271,10.84565767,-4.51E-16,2.02E-16,4.24E-13,1.89E-13,-1.32E-10,5.92E-11,1.38E-08,6.17E-09,0.00317265,0.010957002,-0.036479909,0.017479754,3.337024262,0.323350396,3.16E+17,2.67E+16,-3.65E+17,1.61E+17,9.47E+18,4.34E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00436.Master.Scope,436,04-30-2018,09:45:37,124.7871482,11.03916687,-5.13E-16,2.21E-16,4.82E-13,2.07E-13,-1.51E-10,6.48E-11,1.58E-08,6.75E-09,-0.002065759,0.011127618,-0.027766989,0.017759922,3.134098086,0.328356917,3.07E+17,2.72E+16,-3.80E+17,1.63E+17,9.63E+18,4.42E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00437.Master.Scope,437,04-30-2018,09:45:40,110.8334517,11.17444508,-4.44E-16,2.36E-16,4.18E-13,2.21E-13,-1.31E-10,6.92E-11,1.37E-08,7.22E-09,-0.001066879,0.011272032,-0.027095165,0.017999808,3.22370852,0.333707824,2.73E+17,2.75E+16,-3.58E+17,1.65E+17,9.85E+18,4.50E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00438.Master.Scope,438,04-30-2018,09:45:43,115.4859565,10.56556956,-6.07E-16,1.99E-16,5.69E-13,1.86E-13,-1.78E-10,5.83E-11,1.85E-08,6.08E-09,0.001890697,0.010696511,-0.034434462,0.017071947,3.454202881,0.314506544,2.84E+17,2.60E+16,-4.39E+17,1.56E+17,9.45E+18,4.23E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00439.Master.Scope,439,04-30-2018,09:45:46,136.8491235,10.42436648,-6.17E-16,2.09E-16,5.80E-13,1.96E-13,-1.82E-10,6.13E-11,1.89E-08,6.39E-09,0.007059527,0.010532645,-0.039662844,0.016773578,2.995307222,0.308484955,3.37E+17,2.57E+16,-3.56E+17,1.54E+17,9.57E+18,4.14E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00440.Master.Scope,440,04-30-2018,09:45:49,146.8972658,11.08067542,-5.17E-16,2.11E-16,4.86E-13,1.98E-13,-1.53E-10,6.19E-11,1.59E-08,6.45E-09,2.27E-06,0.006703651,-0.031031143,0.017977278,3.421547202,0.326978435,3.62E+17,2.73E+16,-3.69E+17,1.64E+17,9.89E+18,4.39E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00441.Master.Scope,441,04-30-2018,09:45:52,155.2636041,11.29954644,-6.09E-16,1.80E-16,5.72E-13,1.69E-13,-1.79E-10,5.29E-11,1.87E-08,5.52E-09,0.002386871,0.011589356,-0.037457984,0.0184713,3.731652307,0.334502954,3.82E+17,2.78E+16,-3.51E+17,1.67E+17,9.92E+18,4.47E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00442.Master.Scope,442,04-30-2018,09:45:55,156.9629601,10.25375637,-6.16E-16,1.69E-16,5.78E-13,1.59E-13,-1.81E-10,4.96E-11,1.89E-08,5.18E-09,-0.010321566,0.010529242,-0.018051641,0.016782597,3.675881143,0.302793963,3.87E+17,2.53E+16,-3.63E+17,1.51E+17,9.87E+18,4.05E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00443.Master.Scope,443,04-30-2018,09:45:58,137.7855254,11.34283459,-5.58E-16,1.73E-16,5.24E-13,1.62E-13,-1.64E-10,5.08E-11,1.71E-08,5.30E-09,0.002766669,0.01159529,-0.039721926,0.018507265,3.698192764,0.338041825,3.39E+17,2.79E+16,-4.18E+17,1.68E+17,1.01E+19,4.52E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00444.Master.Scope,444,04-30-2018,09:46:01,133.3967998,10.78983651,-7.12E-16,1.82E-16,6.69E-13,1.71E-13,-2.09E-10,5.35E-11,2.18E-08,5.58E-09,-0.000188874,0.010881602,-0.033284104,0.017519932,3.522494107,0.320310412,3.29E+17,2.66E+16,-4.57E+17,1.59E+17,9.89E+18,4.29E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00445.Master.Scope,445,04-30-2018,09:46:04,142.3598609,10.88967708,-4.78E-16,2.11E-16,4.49E-13,1.98E-13,-1.40E-10,6.20E-11,1.46E-08,6.46E-09,0.006374869,0.010992832,-0.041833992,0.017514815,3.253300586,0.32211739,3.51E+17,2.68E+16,-3.25E+17,1.60E+17,9.51E+18,4.33E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00446.Master.Scope,446,04-30-2018,09:46:07,135.3399172,10.6541675,-4.62E-16,2.04E-16,4.34E-13,1.92E-13,-1.36E-10,5.99E-11,1.41E-08,6.24E-09,0.005511661,0.01075573,-0.038721543,0.017148183,3.377924719,0.315392138,3.33E+17,2.62E+16,-3.79E+17,1.57E+17,9.45E+18,4.25E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00447.Master.Scope,447,04-30-2018,09:46:11,137.3221399,10.59183231,-6.09E-16,2.19E-16,5.73E-13,2.05E-13,-1.80E-10,6.42E-11,1.88E-08,6.69E-09,0.003360582,0.010660521,-0.033831124,0.016997384,3.089286304,0.312687772,3.38E+17,2.61E+16,-3.69E+17,1.56E+17,9.83E+18,4.20E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00448.Master.Scope,448,04-30-2018,09:46:14,143.3524151,10.10457453,-5.79E-16,1.96E-16,5.43E-13,1.84E-13,-1.70E-10,5.76E-11,1.77E-08,6.00E-09,-0.000461916,0.01023419,-0.032321529,0.016311108,3.274211772,0.29842705,3.53E+17,2.49E+16,-4.13E+17,1.48E+17,9.55E+18,4.00E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00449.Master.Scope,449,04-30-2018,09:46:17,127.2721136,11.05891753,-4.77E-16,2.09E-16,4.48E-13,1.96E-13,-1.40E-10,6.14E-11,1.46E-08,6.40E-09,0.002914895,0.011206669,-0.036399053,0.017861444,3.416897624,0.328362039,3.13E+17,2.72E+16,-4.72E+17,1.63E+17,9.52E+18,4.42E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00450.Master.Scope,450,04-30-2018,09:46:20,101.4531113,11.18967277,-5.24E-16,1.82E-16,4.92E-13,1.71E-13,-1.54E-10,5.34E-11,1.60E-08,5.57E-09,0.001435049,0.011420121,-0.033642734,0.018260744,3.842740229,0.336742526,2.50E+17,2.76E+16,-3.56E+17,1.67E+17,9.80E+18,4.52E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00451.Master.Scope,451,04-30-2018,09:46:23,73.16260154,11.56696954,-4.92E-16,1.44E-16,4.61E-13,1.35E-13,-1.44E-10,4.24E-11,1.50E-08,4.42E-09,0.00229228,0.011887306,-0.039003637,0.01907173,4.550223794,0.351728077,1.80E+17,2.85E+16,-4.82E+17,1.74E+17,9.91E+18,4.72E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00452.Master.Scope,452,04-30-2018,09:46:26,70.49764484,11.92396997,-5.41E-16,1.45E-16,5.08E-13,1.36E-13,-1.59E-10,4.26E-11,1.66E-08,4.44E-09,-0.012079312,0.01234938,-0.017599022,0.019803452,4.584346696,0.362540684,1.74E+17,2.94E+16,-3.18E+17,1.79E+17,1.03E+19,4.86E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00453.Master.Scope,453,04-30-2018,09:46:29,72.36758994,11.85222144,-5.98E-16,1.30E-16,5.61E-13,1.22E-13,-1.76E-10,3.82E-11,1.83E-08,3.99E-09,-0.005289114,0.012338855,-0.031686671,0.019749823,4.972737183,0.3605056,1.78E+17,2.92E+16,-5.04E+17,1.79E+17,1.00E+19,4.82E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00454.Master.Scope,454,04-30-2018,09:46:32,64.5246672,12.07891469,-4.19E-16,1.36E-16,3.93E-13,1.28E-13,-1.23E-10,4.01E-11,1.28E-08,4.18E-09,-0.005184804,0.012645352,-0.031684058,0.020270536,5.369848483,0.367259244,1.59E+17,2.98E+16,-4.07E+17,1.82E+17,1.01E+19,4.94E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00455.Master.Scope,455,04-30-2018,09:46:35,65.78410336,11.29591981,-6.16E-16,1.35E-16,5.79E-13,1.27E-13,-1.81E-10,3.98E-11,1.89E-08,4.16E-09,-0.004770224,0.011681395,-0.026664502,0.018749428,4.624097289,0.343464911,1.62E+17,2.78E+16,-3.83E+17,1.70E+17,1.06E+19,4.60E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00456.Master.Scope,456,04-30-2018,09:46:38,70.12166881,12.4459409,-5.22E-16,1.52E-16,4.92E-13,1.43E-13,-1.54E-10,4.48E-11,1.61E-08,4.67E-09,-0.005217971,0.012996948,-0.024160848,0.020875665,5.006655972,0.378255074,1.73E+17,3.07E+16,-3.11E+17,1.89E+17,1.07E+19,5.07E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00457.Master.Scope,457,04-30-2018,09:46:41,69.04703765,12.04563204,-4.83E-16,1.41E-16,4.54E-13,1.32E-13,-1.42E-10,4.14E-11,1.48E-08,4.32E-09,-0.00491264,0.012532578,-0.028118826,0.020110552,4.976788894,0.366202531,1.70E+17,2.97E+16,-3.28E+17,1.81E+17,1.01E+19,4.91E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00458.Master.Scope,458,04-30-2018,09:46:44,61.45017608,11.6484594,-4.72E-16,1.41E-16,4.43E-13,1.32E-13,-1.39E-10,4.14E-11,1.45E-08,4.32E-09,-0.004876605,0.012060604,-0.026687679,0.019378841,4.843909917,0.355241009,1.51E+17,2.87E+16,-3.49E+17,1.76E+17,1.03E+19,4.77E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00459.Master.Scope,459,04-30-2018,09:46:47,61.53001846,11.21343905,-5.18E-16,1.35E-16,4.85E-13,1.26E-13,-1.52E-10,3.95E-11,1.58E-08,4.12E-09,-0.004445885,0.011497558,-0.031210111,0.018449896,4.448910722,0.343378867,1.52E+17,2.76E+16,-4.46E+17,1.69E+17,9.76E+18,4.60E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00460.Master.Scope,460,04-30-2018,09:46:50,55.49609552,10.43164198,-4.02E-16,1.37E-16,3.77E-13,1.29E-13,-1.18E-10,4.03E-11,1.23E-08,4.20E-09,-0.006358554,0.0106224,-0.025706988,0.017038916,4.189870281,0.318835253,1.37E+17,2.57E+16,-4.03E+17,1.57E+17,9.87E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00461.Master.Scope,461,04-30-2018,09:46:54,63.41538262,11.79005852,-4.50E-16,1.58E-16,4.22E-13,1.49E-13,-1.32E-10,4.65E-11,1.38E-08,4.85E-09,-0.006152489,0.012067628,-0.024750024,0.019356854,4.328263675,0.359410855,1.56E+17,2.90E+16,-3.64E+17,1.77E+17,9.92E+18,4.84E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00462.Master.Scope,462,04-30-2018,09:46:57,62.51091555,11.07870679,-5.43E-16,1.49E-16,5.10E-13,1.40E-13,-1.60E-10,4.38E-11,1.66E-08,4.57E-09,-0.002425081,0.011415535,-0.029266108,0.018299649,4.570315677,0.337736015,1.54E+17,2.73E+16,-3.33E+17,1.67E+17,1.00E+19,4.54E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00463.Master.Scope,463,04-30-2018,09:47:00,60.48833094,11.52037239,-5.17E-16,1.42E-16,4.85E-13,1.33E-13,-1.52E-10,4.17E-11,1.58E-08,4.35E-09,-0.004113645,0.011772891,-0.031460135,0.018869488,4.273026412,0.351737661,1.49E+17,2.84E+16,-5.74E+17,1.74E+17,1.02E+19,4.72E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00464.Master.Scope,464,04-30-2018,09:47:03,72.27187945,11.34577157,-5.45E-16,1.41E-16,5.11E-13,1.32E-13,-1.60E-10,4.14E-11,1.66E-08,4.32E-09,-0.006550205,0.011704802,-0.026075551,0.01876045,4.532014638,0.345511959,1.78E+17,2.79E+16,-3.96E+17,1.71E+17,9.96E+18,4.63E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00465.Master.Scope,465,04-30-2018,09:47:06,55.33672523,11.30927525,-5.19E-16,1.53E-16,4.89E-13,1.44E-13,-1.53E-10,4.51E-11,1.60E-08,4.71E-09,-0.006229321,0.011682745,-0.023234891,0.018769357,4.725652996,0.344286091,1.36E+17,2.79E+16,-3.19E+17,1.71E+17,1.06E+19,4.65E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00466.Master.Scope,466,04-30-2018,09:47:09,59.57217689,11.45115927,-5.37E-16,1.39E-16,5.04E-13,1.30E-13,-1.57E-10,4.07E-11,1.64E-08,4.25E-09,-0.001127036,0.01168926,-0.03327603,0.018781903,4.390224288,0.35010814,1.47E+17,2.82E+16,-4.96E+17,1.73E+17,9.83E+18,4.69E+17,,
