type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-04-30 09:51:38	-21.213380000	55.644101667	2325.2	32.3	338.6	10	0.8	
T	2018-04-30 09:51:39	-21.213305000	55.644068333	2325.1	31.4	338.1	10	0.8	
T	2018-04-30 09:51:40	-21.213233333	55.644036667	2325.2	30.4	337.8	10	0.8	
T	2018-04-30 09:51:41	-21.213163333	55.644005000	2325.5	29.4	337.3	10	0.8	
T	2018-04-30 09:51:42	-21.213096667	55.643975000	2325.8	29.1	337.5	10	0.8	
T	2018-04-30 09:51:43	-21.213028333	55.643945000	2326.0	29.0	338.9	10	0.8	
T	2018-04-30 09:51:44	-21.212960000	55.643918333	2326.3	29.2	340.9	10	0.8	
T	2018-04-30 09:51:45	-21.212890000	55.643891667	2326.5	29.7	342.8	10	0.8	
T	2018-04-30 09:51:46	-21.212820000	55.643870000	2326.8	29.0	345.3	10	0.8	
T	2018-04-30 09:51:47	-21.212750000	55.643853333	2327.0	28.1	348.3	10	0.8	
T	2018-04-30 09:51:48	-21.212681667	55.643840000	2327.1	27.9	352.3	10	0.8	
T	2018-04-30 09:51:49	-21.212611667	55.643831667	2327.4	27.6	355.4	10	0.8	
T	2018-04-30 09:51:50	-21.212543333	55.643826667	2327.7	27.1	357.9	10	0.8	
T	2018-04-30 09:51:51	-21.212476667	55.643825000	2327.9	26.4	360.0	10	0.8	
T	2018-04-30 09:51:52	-21.212411667	55.643826667	2328.2	25.8	1.2	10	0.8	
T	2018-04-30 09:51:53	-21.212346667	55.643828333	2328.5	25.4	2.5	10	0.8	
T	2018-04-30 09:51:54	-21.212283333	55.643831667	2328.8	25.3	5.0	10	0.8	
T	2018-04-30 09:51:55	-21.212220000	55.643840000	2329.1	24.7	8.1	10	0.8	
T	2018-04-30 09:51:56	-21.212160000	55.643851667	2329.4	24.3	13.1	10	0.8	
T	2018-04-30 09:51:57	-21.212103333	55.643870000	2329.6	23.9	20.5	10	0.8	
T	2018-04-30 09:51:58	-21.212048333	55.643898333	2329.9	23.8	29.3	10	0.8	
T	2018-04-30 09:51:59	-21.211998333	55.643933333	2330.1	24.1	36.4	10	0.8	
T	2018-04-30 09:52:00	-21.211951667	55.643973333	2330.3	24.7	41.4	10	0.8	
T	2018-04-30 09:52:01	-21.211906667	55.644018333	2330.6	25.4	43.1	10	0.8	
T	2018-04-30 09:52:02	-21.211860000	55.644066667	2330.8	25.7	43.0	10	0.8	
T	2018-04-30 09:52:03	-21.211813333	55.644113333	2331.0	25.9	44.9	10	0.8	
T	2018-04-30 09:52:04	-21.211766667	55.644163333	2331.2	26.4	45.3	10	0.8	
T	2018-04-30 09:52:05	-21.211720000	55.644215000	2331.4	27.0	44.8	10	0.8	
T	2018-04-30 09:52:06	-21.211671667	55.644265000	2331.6	27.3	43.2	10	0.8	
T	2018-04-30 09:52:07	-21.211621667	55.644315000	2331.9	27.1	43.0	10	0.8	
T	2018-04-30 09:52:08	-21.211573333	55.644363333	2332.1	26.6	43.1	10	0.8	
T	2018-04-30 09:52:09	-21.211525000	55.644413333	2332.4	26.4	44.0	10	0.8	
T	2018-04-30 09:52:10	-21.211478333	55.644461667	2332.6	26.3	44.6	9	1.0	
T	2018-04-30 09:52:11	-21.211431667	55.644510000	2332.8	26.3	42.2	9	1.0	
T	2018-04-30 09:52:12	-21.211381667	55.644555000	2333.0	25.3	37.5	9	1.0	
T	2018-04-30 09:52:13	-21.211330000	55.644591667	2333.2	25.0	30.6	9	1.0	
T	2018-04-30 09:52:14	-21.211273333	55.644623333	2333.3	25.7	24.3	9	1.0	
T	2018-04-30 09:52:15	-21.211213333	55.644646667	2333.4	26.3	16.1	9	1.0	
T	2018-04-30 09:52:16	-21.211148333	55.644660000	2333.4	26.5	7.9	9	1.0	
T	2018-04-30 09:52:17	-21.211083333	55.644666667	2333.5	26.3	3.7	9	1.0	
T	2018-04-30 09:52:18	-21.211016667	55.644670000	2333.5	26.3	1.9	9	1.0	
T	2018-04-30 09:52:19	-21.210951667	55.644671667	2333.6	26.3	1.0	9	1.0	
T	2018-04-30 09:52:20	-21.210885000	55.644671667	2333.6	26.4	1.2	9	1.0	
T	2018-04-30 09:52:21	-21.210818333	55.644673333	2333.7	26.9	1.2	9	1.0	
T	2018-04-30 09:52:22	-21.210750000	55.644675000	2333.8	27.5	1.2	10	0.8	
T	2018-04-30 09:52:23	-21.210680000	55.644675000	2333.8	28.2	1.4	10	0.8	
T	2018-04-30 09:52:24	-21.210608333	55.644678333	2334.0	28.8	2.1	10	0.8	
T	2018-04-30 09:52:25	-21.210536667	55.644680000	2334.1	29.3	2.1	10	0.8	
T	2018-04-30 09:52:26	-21.210461667	55.644683333	2334.2	29.8	1.8	10	0.8	
T	2018-04-30 09:52:27	-21.210386667	55.644685000	2334.3	30.3	1.4	10	0.8	
T	2018-04-30 09:52:28	-21.210310000	55.644686667	2334.4	30.6	1.1	10	0.8	
T	2018-04-30 09:52:29	-21.210233333	55.644686667	2334.5	30.9	0.8	10	0.8	
T	2018-04-30 09:52:30	-21.210155000	55.644688333	2334.6	31.0	1.3	10	0.8	
T	2018-04-30 09:52:31	-21.210078333	55.644690000	2334.6	30.7	1.2	10	0.8	
T	2018-04-30 09:52:32	-21.210003333	55.644690000	2334.7	29.7	0.1	10	0.8	
T	2018-04-30 09:52:33	-21.209928333	55.644688333	2334.9	29.4	358.3	10	0.8	
T	2018-04-30 09:52:34	-21.209853333	55.644685000	2335.0	29.6	356.9	10	0.8	
T	2018-04-30 09:52:35	-21.209778333	55.644680000	2335.2	29.9	355.6	10	0.8	
T	2018-04-30 09:52:36	-21.209703333	55.644673333	2335.4	30.0	354.9	10	0.8	
T	2018-04-30 09:52:37	-21.209630000	55.644665000	2335.4	29.1	354.2	10	0.8	
T	2018-04-30 09:52:38	-21.209558333	55.644656667	2335.5	28.2	354.1	10	0.8	
T	2018-04-30 09:52:39	-21.209488333	55.644648333	2335.6	28.3	353.1	9	1.0	
T	2018-04-30 09:52:40	-21.209416667	55.644638333	2335.7	29.1	352.4	9	1.0	
T	2018-04-30 09:52:41	-21.209343333	55.644626667	2335.8	29.5	352.2	9	1.0	
T	2018-04-30 09:52:42	-21.209270000	55.644616667	2335.9	29.3	352.6	9	1.0	
T	2018-04-30 09:52:43	-21.209196667	55.644606667	2335.9	29.5	352.9	9	1.0	
T	2018-04-30 09:52:44	-21.209123333	55.644596667	2336.0	29.7	353.2	9	1.0	
T	2018-04-30 09:52:45	-21.209050000	55.644586667	2336.0	29.6	353.6	10	0.8	
T	2018-04-30 09:52:46	-21.208976667	55.644578333	2336.0	29.1	353.9	9	1.0	
T	2018-04-30 09:52:47	-21.208903333	55.644568333	2336.0	29.1	353.7	9	1.0	
T	2018-04-30 09:52:48	-21.208830000	55.644560000	2336.1	29.3	353.7	10	0.8	
T	2018-04-30 09:52:49	-21.208756667	55.644551667	2336.1	29.4	353.6	10	0.8	
T	2018-04-30 09:52:50	-21.208685000	55.644541667	2336.1	28.7	353.2	10	0.8	
T	2018-04-30 09:52:51	-21.208615000	55.644531667	2336.1	28.0	352.9	10	0.8	
T	2018-04-30 09:52:52	-21.208545000	55.644521667	2336.2	27.6	352.1	10	0.8	
T	2018-04-30 09:52:53	-21.208476667	55.644510000	2336.3	27.8	349.8	9	1.0	
T	2018-04-30 09:52:54	-21.208408333	55.644493333	2336.4	27.9	347.0	9	1.0	
T	2018-04-30 09:52:55	-21.208340000	55.644475000	2336.4	28.0	345.2	10	0.8	
T	2018-04-30 09:52:56	-21.208273333	55.644455000	2336.5	28.2	343.3	10	0.8	
T	2018-04-30 09:52:57	-21.208205000	55.644431667	2336.5	28.1	341.6	10	0.8	
T	2018-04-30 09:52:58	-21.208140000	55.644406667	2336.6	27.6	340.1	10	0.8	
T	2018-04-30 09:52:59	-21.208075000	55.644380000	2336.8	26.9	339.1	10	0.8	
T	2018-04-30 09:53:00	-21.208013333	55.644353333	2336.9	26.2	338.8	10	0.8	
T	2018-04-30 09:53:01	-21.207953333	55.644328333	2337.0	25.6	338.7	10	0.8	
T	2018-04-30 09:53:02	-21.207895000	55.644303333	2337.2	25.0	338.4	10	0.8	
T	2018-04-30 09:53:03	-21.207836667	55.644278333	2337.3	24.5	338.9	10	0.8	
T	2018-04-30 09:53:04	-21.207780000	55.644255000	2337.5	24.2	338.9	10	0.8	
T	2018-04-30 09:53:05	-21.207723333	55.644231667	2337.6	23.9	341.4	10	0.8	
T	2018-04-30 09:53:06	-21.207668333	55.644211667	2337.8	23.1	341.2	10	0.8	
T	2018-04-30 09:53:07	-21.207615000	55.644190000	2337.9	21.8	339.7	10	0.8	
T	2018-04-30 09:53:08	-21.207563333	55.644168333	2338.0	22.2	337.5	10	0.8	
T	2018-04-30 09:53:09	-21.207511667	55.644143333	2338.2	23.1	335.8	10	0.8	
T	2018-04-30 09:53:10	-21.207458333	55.644118333	2338.3	23.9	336.4	10	0.8	
T	2018-04-30 09:53:11	-21.207401667	55.644093333	2338.4	24.7	340.1	10	0.8	
T	2018-04-30 09:53:12	-21.207343333	55.644075000	2338.5	24.9	346.6	10	0.8	
T	2018-04-30 09:53:13	-21.207281667	55.644063333	2338.6	24.6	356.1	10	0.8	
T	2018-04-30 09:53:14	-21.207220000	55.644065000	2338.8	24.9	6.7	10	0.8	
T	2018-04-30 09:53:15	-21.207158333	55.644080000	2338.9	25.4	16.9	10	0.9	
T	2018-04-30 09:53:16	-21.207098333	55.644105000	2338.9	26.4	26.3	10	0.9	
T	2018-04-30 09:53:17	-21.207040000	55.644141667	2339.0	27.5	33.1	10	0.9	
T	2018-04-30 09:53:18	-21.206983333	55.644183333	2339.0	28.5	36.0	10	0.9	
T	2018-04-30 09:53:19	-21.206925000	55.644230000	2339.0	28.4	37.0	10	0.9	
T	2018-04-30 09:53:20	-21.206870000	55.644275000	2339.1	27.8	37.7	10	0.9	
T	2018-04-30 09:53:21	-21.206815000	55.644320000	2339.1	27.5	37.3	10	0.9	
T	2018-04-30 09:53:22	-21.206760000	55.644365000	2339.1	27.6	37.7	10	0.9	
T	2018-04-30 09:53:23	-21.206705000	55.644411667	2339.2	27.8	38.6	10	0.9	
T	2018-04-30 09:53:24	-21.206650000	55.644458333	2339.2	28.3	39.5	10	0.9	
T	2018-04-30 09:53:25	-21.206595000	55.644508333	2339.2	28.8	39.8	10	0.9	
T	2018-04-30 09:53:26	-21.206540000	55.644558333	2339.2	29.2	40.4	10	0.9	
T	2018-04-30 09:53:27	-21.206485000	55.644610000	2339.2	29.5	41.4	10	0.9	
T	2018-04-30 09:53:28	-21.206430000	55.644663333	2339.2	29.6	43.2	10	0.9	
T	2018-04-30 09:53:29	-21.206376667	55.644718333	2339.2	29.9	44.2	10	0.9	
T	2018-04-30 09:53:30	-21.206323333	55.644775000	2339.1	30.2	45.1	10	0.9	
T	2018-04-30 09:53:31	-21.206270000	55.644831667	2339.1	30.3	45.1	10	0.9	
T	2018-04-30 09:53:32	-21.206215000	55.644890000	2339.1	30.4	44.8	10	0.9	
T	2018-04-30 09:53:33	-21.206161667	55.644948333	2339.1	30.7	44.6	10	0.9	
T	2018-04-30 09:53:34	-21.206106667	55.645005000	2339.1	30.9	44.4	10	0.9	
T	2018-04-30 09:53:35	-21.206050000	55.645063333	2339.1	31.2	44.0	10	0.9	
T	2018-04-30 09:53:36	-21.205993333	55.645121667	2339.1	31.4	43.8	10	0.9	
T	2018-04-30 09:53:37	-21.205936667	55.645181667	2339.1	32.1	43.9	10	0.9	
T	2018-04-30 09:53:38	-21.205878333	55.645241667	2339.1	32.6	44.0	10	0.9	
T	2018-04-30 09:53:39	-21.205820000	55.645303333	2339.1	32.6	44.3	10	0.9	
T	2018-04-30 09:53:40	-21.205761667	55.645363333	2339.0	32.7	44.8	10	0.9	
T	2018-04-30 09:53:41	-21.205703333	55.645426667	2339.0	32.8	45.6	10	0.9	
T	2018-04-30 09:53:42	-21.205646667	55.645490000	2339.0	33.0	46.3	10	0.9	
T	2018-04-30 09:53:43	-21.205588333	55.645553333	2338.9	33.1	45.5	10	0.9	
T	2018-04-30 09:53:44	-21.205530000	55.645615000	2338.8	32.6	45.1	10	0.9	
T	2018-04-30 09:53:45	-21.205473333	55.645676667	2338.8	31.6	45.4	10	0.9	
T	2018-04-30 09:53:46	-21.205418333	55.645736667	2338.7	31.0	45.6	10	0.9	
T	2018-04-30 09:53:47	-21.205365000	55.645796667	2338.6	31.1	46.0	10	0.9	
T	2018-04-30 09:53:48	-21.205310000	55.645856667	2338.5	31.6	46.5	11	0.7	
T	2018-04-30 09:53:49	-21.205256667	55.645918333	2338.4	31.5	47.0	11	0.7	
T	2018-04-30 09:53:50	-21.205203333	55.645978333	2338.3	31.2	46.4	11	0.7	
T	2018-04-30 09:53:51	-21.205148333	55.646040000	2338.3	31.0	46.4	11	0.7	
T	2018-04-30 09:53:52	-21.205095000	55.646098333	2338.2	30.8	46.1	11	0.7	
T	2018-04-30 09:53:53	-21.205041667	55.646158333	2338.2	30.7	45.9	11	0.7	
T	2018-04-30 09:53:54	-21.204988333	55.646216667	2338.1	30.5	45.4	11	0.7	
T	2018-04-30 09:53:55	-21.204935000	55.646275000	2338.1	30.4	45.3	11	0.7	
T	2018-04-30 09:53:56	-21.204881667	55.646331667	2338.0	30.1	45.6	11	0.7	
T	2018-04-30 09:53:57	-21.204830000	55.646388333	2338.0	29.8	45.7	11	0.7	
T	2018-04-30 09:53:58	-21.204778333	55.646445000	2337.9	29.2	44.9	11	0.7	
T	2018-04-30 09:53:59	-21.204725000	55.646498333	2337.9	28.4	41.4	11	0.7	
T	2018-04-30 09:54:00	-21.204670000	55.646545000	2337.8	28.0	36.2	11	0.7	
T	2018-04-30 09:54:01	-21.204611667	55.646585000	2337.8	28.1	30.3	11	0.7	
T	2018-04-30 09:54:02	-21.204548333	55.646620000	2337.7	28.1	24.0	11	0.7	
T	2018-04-30 09:54:03	-21.204483333	55.646645000	2337.7	28.2	17.5	11	0.7	
T	2018-04-30 09:54:04	-21.204413333	55.646665000	2337.8	28.7	13.1	11	0.7	
T	2018-04-30 09:54:05	-21.204343333	55.646680000	2337.8	29.0	10.1	11	0.7	
T	2018-04-30 09:54:06	-21.204271667	55.646691667	2337.8	29.3	9.6	11	0.7	
T	2018-04-30 09:54:07	-21.204198333	55.646705000	2337.8	29.2	9.8	11	0.7	
T	2018-04-30 09:54:08	-21.204126667	55.646718333	2337.8	28.7	10.7	11	0.7	
T	2018-04-30 09:54:09	-21.204056667	55.646731667	2337.8	28.6	11.0	11	0.7	
T	2018-04-30 09:54:10	-21.203986667	55.646746667	2337.7	28.5	12.0	10	0.8	
T	2018-04-30 09:54:11	-21.203916667	55.646763333	2337.6	28.5	14.8	10	0.8	
T	2018-04-30 09:54:12	-21.203850000	55.646785000	2337.5	28.4	19.0	10	0.8	
T	2018-04-30 09:54:13	-21.203783333	55.646813333	2337.5	28.4	24.8	10	0.8	
T	2018-04-30 09:54:14	-21.203720000	55.646848333	2337.4	28.4	29.8	10	0.8	
T	2018-04-30 09:54:15	-21.203660000	55.646886667	2337.4	28.1	33.2	10	0.8	
T	2018-04-30 09:54:16	-21.203601667	55.646928333	2337.3	27.4	34.6	10	0.8	
T	2018-04-30 09:54:17	-21.203546667	55.646968333	2337.3	26.1	35.0	10	0.8	
T	2018-04-30 09:54:18	-21.203495000	55.647008333	2337.2	25.0	34.8	11	0.7	
T	2018-04-30 09:54:19	-21.203443333	55.647043333	2337.1	24.7	30.9	11	0.7	
T	2018-04-30 09:54:20	-21.203386667	55.647073333	2337.1	25.4	24.7	11	0.7	
T	2018-04-30 09:54:21	-21.203326667	55.647098333	2337.0	26.1	16.4	11	0.7	
T	2018-04-30 09:54:22	-21.203263333	55.647110000	2337.0	26.5	6.4	11	0.7	
T	2018-04-30 09:54:23	-21.203196667	55.647111667	2336.9	26.8	357.4	11	0.7	
T	2018-04-30 09:54:24	-21.203130000	55.647105000	2336.9	26.0	351.5	10	0.8	
T	2018-04-30 09:54:25	-21.203068333	55.647091667	2336.8	24.7	349.4	10	0.8	
T	2018-04-30 09:54:26	-21.203008333	55.647081667	2336.8	24.4	352.1	10	0.8	
T	2018-04-30 09:54:27	-21.202946667	55.647075000	2336.7	24.5	358.2	10	0.8	
T	2018-04-30 09:54:28	-21.202885000	55.647076667	2336.6	24.9	5.6	11	0.7	
T	2018-04-30 09:54:29	-21.202823333	55.647086667	2336.6	25.0	13.6	11	0.7	
T	2018-04-30 09:54:30	-21.202763333	55.647106667	2336.5	25.7	21.5	11	0.7	
T	2018-04-30 09:54:31	-21.202703333	55.647136667	2336.4	27.1	27.6	11	0.7	
T	2018-04-30 09:54:32	-21.202643333	55.647173333	2336.3	28.2	32.5	11	0.7	
T	2018-04-30 09:54:33	-21.202583333	55.647215000	2336.1	29.2	34.3	11	0.7	
T	2018-04-30 09:54:34	-21.202521667	55.647260000	2335.8	29.6	33.4	11	0.7	
T	2018-04-30 09:54:35	-21.202460000	55.647303333	2335.6	30.0	33.9	11	0.7	
T	2018-04-30 09:54:36	-21.202398333	55.647348333	2335.2	30.3	34.7	11	0.7	
T	2018-04-30 09:54:37	-21.202335000	55.647396667	2334.9	30.8	36.1	11	0.7	
T	2018-04-30 09:54:38	-21.202275000	55.647446667	2334.5	30.9	39.4	11	0.7	
T	2018-04-30 09:54:39	-21.202216667	55.647501667	2334.1	30.4	44.4	11	0.7	
T	2018-04-30 09:54:40	-21.202166667	55.647556667	2333.8	27.5	48.4	11	0.7	
T	2018-04-30 09:54:41	-21.202125000	55.647610000	2333.4	25.3	49.6	11	0.7	
T	2018-04-30 09:54:42	-21.202083333	55.647660000	2333.0	24.0	47.6	11	0.7	
T	2018-04-30 09:54:43	-21.202041667	55.647703333	2332.7	22.7	41.6	11	0.7	
T	2018-04-30 09:54:44	-21.201996667	55.647738333	2332.4	22.6	31.7	11	0.7	
T	2018-04-30 09:54:45	-21.201946667	55.647765000	2332.2	22.8	19.8	11	0.7	
T	2018-04-30 09:54:46	-21.201890000	55.647778333	2331.9	23.1	6.8	11	0.7	
T	2018-04-30 09:54:47	-21.201833333	55.647778333	2331.6	23.5	354.8	10	0.8	
T	2018-04-30 09:54:48	-21.201773333	55.647766667	2331.3	24.4	346.7	10	0.8	
T	2018-04-30 09:54:49	-21.201713333	55.647750000	2330.9	25.4	345.1	10	0.8	
T	2018-04-30 09:54:50	-21.201650000	55.647731667	2330.5	26.8	348.2	10	0.8	
T	2018-04-30 09:54:51	-21.201581667	55.647720000	2330.1	27.8	353.2	10	0.8	
T	2018-04-30 09:54:52	-21.201511667	55.647715000	2329.6	28.5	358.9	10	0.8	
T	2018-04-30 09:54:53	-21.201438333	55.647715000	2329.2	29.7	2.8	10	0.8	
T	2018-04-30 09:54:54	-21.201363333	55.647720000	2328.8	30.2	4.5	10	0.8	
T	2018-04-30 09:54:55	-21.201286667	55.647726667	2328.4	30.2	5.5	10	0.8	
T	2018-04-30 09:54:56	-21.201211667	55.647735000	2327.9	30.3	6.3	10	0.8	
T	2018-04-30 09:54:57	-21.201136667	55.647743333	2327.5	30.4	6.7	10	0.8	
